Step 	Input 	Output 	K1 	K2 	K3 	K4 	K5 	M1 	M2 	S1 	S2 	S3 	S4 	S5 	Chi 	Psi 	M1 	M2 	TM 
4591 : 	I .xx..	A xx...	41	10	17	19	19	37	16	38	10	2	26	40	.xx..	xx...	.	x	x
4592 : 	F x.xx.	N ..xx.	1	11	18	20	20	38	16	39	11	3	27	41	..xxx	x.xxx	.	x	x
4593 : 	O ...xx	A xx...	2	12	19	21	21	39	16	40	12	4	28	42	....x	xx.x.	.	x	x
4594 : 	O ...xx	N ..xx.	3	13	20	22	22	40	16	41	13	5	29	43	....x	..x..	.	x	x
4595 : 	V .xxxx	A xx...	4	14	21	23	23	41	16	42	14	6	30	44	xxxx.	.x..x	x	x	x
4596 : 	H ..x.x	S x.x..	5	15	22	24	1	42	17	43	15	7	31	45	x.xx.	..xxx	x	.	.
4597 : 	M ..xxx	+ xx.xx	6	16	23	25	2	43	18	43	15	7	31	45	xx.xx	..xxx	x	x	x
4598 : 	M ..xxx	+ xx.xx	7	17	24	26	3	44	19	1	16	8	32	46	x.xx.	.x.x.	x	.	.
4599 : 	3 ...x.	. ..x..	8	18	25	1	4	45	20	1	16	8	32	46	.xx..	.x.x.	.	x	x
4600 : 	D x..x.	- xxxxx	9	19	26	2	5	46	20	2	17	9	33	47	.x...	..x.x	x	x	x
4601 : 	H ..x.x	- xxxxx	10	20	27	3	6	47	21	3	18	10	34	48	...xx	xx..x	x	x	x
4602 : 	O ...xx	G .x.xx	11	21	28	4	7	48	22	4	19	11	35	49	..xx.	.xxx.	.	x	x
4603 : 	X x.xxx	E x....	12	22	29	5	8	49	22	5	20	12	36	50	x.x.x	x..x.	.	x	x
4604 : 	W xx..x	H ..x.x	13	23	1	6	9	50	22	6	21	13	37	51	xx..x	..x.x	x	x	x
4605 : 	T ....x	A xx...	14	24	2	7	10	51	23	7	22	14	38	52	...x.	xx.xx	x	.	.
4606 : 	T ....x	K xxxx.	15	25	3	8	11	52	24	7	22	14	38	52	..x..	xx.xx	.	x	x
4607 : 	Q xxx.x	E x....	16	26	4	9	12	53	24	8	23	15	39	53	..xxx	.x.x.	.	x	x
4608 : 	W xx..x	L .x..x	17	27	5	10	13	54	24	9	24	16	40	54	..xx.	x.xx.	.	x	x
4609 : 	D x..x.	T ....x	18	28	6	11	14	55	24	10	25	17	41	55	xx...	.x.xx	x	x	x
4610 : 	H ..x.x	+ xx.xx	19	29	7	12	15	56	25	11	26	18	42	56	.xx..	x..x.	x	.	.
4611 : 	F x.xx.	+ xx.xx	20	30	8	13	16	57	26	11	26	18	42	56	xxxxx	x..x.	.	x	x
4612 : 	D x..x.	N ..xx.	21	31	9	14	17	58	26	12	27	19	43	57	x...x	..x.x	.	x	x
4613 : 	H ..x.x	3 ...x.	22	1	10	15	18	59	26	13	28	20	44	58	.x..x	.xxx.	.	x	x
4614 : 	. ..x..	+ xx.xx	23	2	11	16	19	60	26	14	29	21	45	59	.xxx.	x...x	.	x	x
4615 : 	. ..x..	+ xx.xx	24	3	12	17	20	61	26	15	30	22	46	1	x..xx	.xx..	x	x	x
4616 : 	3 ...x.	4 .x...	25	4	13	18	21	1	27	16	31	23	47	2	....x	.x.xx	x	.	x
4617 : 	Z x...x	. ..x..	26	5	14	19	22	2	28	17	32	24	48	3	.x..x	xxx..	x	x	x
4618 : 	I .xx..	- xxxxx	27	6	15	20	23	3	29	18	33	25	49	4	xx.x.	.x..x	x	.	.
4619 : 	R .x.x.	- xxxxx	28	7	16	21	1	4	30	18	33	25	49	4	xxx..	.x..x	.	x	x
4620 : 	O ...xx	D x..x.	29	8	17	22	2	5	30	19	34	26	50	5	..x.x	x.x..	x	x	x
4621 : 	M ..xxx	I .xx..	30	9	18	23	3	6	31	20	35	27	51	6	xxxx.	x.x.x	.	.	x
4622 : 	U xxx..	E x....	31	10	19	24	4	7	31	21	36	28	52	7	.x.x.	..xx.	x	.	.
4623 : 	V .xxxx	+ xx.xx	32	11	20	25	5	8	32	21	36	28	52	7	x..x.	..xx.	x	x	x
4624 : 	W xx..x	+ xx.xx	33	12	21	26	6	9	33	22	37	29	53	8	x.xxx	x.x.x	.	.	x
4625 : 	D x..x.	. ..x..	34	13	22	1	7	10	33	23	38	30	1	9	..x..	x..x.	.	.	x
4626 : 	V .xxxx	- xxxxx	35	14	23	2	8	11	33	24	39	31	2	10	xx..x	.x..x	x	.	x
4627 : 	O ...xx	- xxxxx	36	15	24	3	9	12	34	25	40	32	3	11	..xxx	xx.xx	x	x	x
4628 : 	C .xxx.	A xx...	37	16	25	4	10	13	35	26	41	33	4	12	xxxx.	.x...	.	.	x
4629 : 	A xx...	U xxx..	38	17	26	5	11	14	35	27	42	34	5	13	x....	x.x..	.	.	.
4630 : 	+ xx.xx	F x.xx.	39	18	27	6	12	15	35	27	42	34	5	13	xx..x	x.x..	x	.	x
4631 : 	O ...xx	+ xx.xx	40	19	28	7	13	16	36	28	43	35	6	14	xxxx.	..xx.	x	x	x
4632 : 	E x....	+ xx.xx	41	20	29	8	14	17	37	29	44	36	7	15	..x..	.xxxx	.	.	.
4633 : 	L .x..x	. ..x..	1	21	1	9	15	18	37	29	44	36	7	15	...x.	.xxxx	.	.	x
4634 : 	I .xx..	- xxxxx	2	22	2	10	16	19	37	30	45	37	8	16	...xx	x....	.	.	x
4635 : 	L .x..x	- xxxxx	3	23	3	11	17	20	37	31	46	38	9	17	.xx.x	xx.xx	x	.	x
4636 : 	V .xxxx	D x..x.	4	24	4	12	18	21	1	32	47	39	10	18	x.x.x	.x...	x	x	x
4637 : 	I .xx..	I .xx..	5	25	5	13	19	22	2	33	1	40	11	19	x.xx.	x.xx.	x	.	x
4638 : 	S x.x..	E x....	6	26	6	14	20	23	3	34	2	41	12	20	x...x	x.x.x	x	x	x
4639 : 	Z x...x	+ xx.xx	7	27	7	15	21	24	4	35	3	42	13	21	x.x.x	xxxxx	.	x	x
4640 : 	Y x.x.x	+ xx.xx	8	28	8	16	22	25	4	36	4	43	14	22	.xxxx	....x	x	x	x
4641 : 	/ .....	. ..x..	9	29	9	17	23	26	5	37	5	44	15	23	.x.x.	.xxx.	.	x	x
4642 : 	R .x.x.	- xxxxx	10	30	10	18	1	27	5	38	6	45	16	24	.x...	xxx.x	x	x	x
4643 : 	L .x..x	- xxxxx	11	31	11	19	2	28	6	39	7	46	17	25	..x.x	x..xx	x	.	.
4644 : 	Q xxx.x	S x.x..	12	1	12	20	3	29	7	39	7	46	17	25	xx.x.	x..xx	.	x	x
4645 : 	I .xx..	P .xx.x	13	2	13	21	4	30	7	40	8	47	18	26	xx...	xx..x	x	x	x
4646 : 	X x.xxx	E x....	14	3	14	22	5	31	8	41	9	48	19	27	.....	..xxx	x	.	.
4647 : 	Y x.x.x	Z x...x	15	4	15	23	6	32	9	41	9	48	19	27	...xx	..xxx	.	x	x
4648 : 	4 .x...	I .xx..	16	5	16	24	7	33	9	42	10	49	20	28	.xxx.	.x.x.	.	x	x
4649 : 	A xx...	F x.xx.	17	6	17	25	8	34	9	43	11	50	21	29	.xxxx	....x	.	x	x
4650 : 	U xxx..	I .xx..	18	7	18	26	9	35	9	1	12	51	22	30	xxxxx	.xxxx	x	x	x
4651 : 	E x....	S x.x..	19	8	19	1	10	36	10	2	13	1	23	31	.....	..x..	x	.	.
4652 : 	D x..x.	C .xxx.	20	9	20	2	11	37	11	2	13	1	23	31	xx...	..x..	.	x	x
4653 : 	O ...xx	H ..x.x	21	10	21	3	12	38	11	3	14	2	24	32	xxxxx	xx..x	.	x	x
4654 : 	D x..x.	E x....	22	11	22	4	13	39	11	4	15	3	25	33	..xx.	..x..	.	x	x
4655 : 	O ...xx	+ xx.xx	23	12	23	5	14	40	11	5	16	4	26	34	.....	xx...	.	x	x
4656 : 	L .x..x	+ xx.xx	24	13	24	6	15	41	11	6	17	5	27	35	x.x..	..xx.	x	x	x
4657 : 	Z x...x	. ..x..	25	14	25	7	16	42	12	7	18	6	28	36	.xxxx	xx.x.	x	.	x
4658 : 	B x..xx	- xxxxx	26	15	26	8	17	43	13	8	19	7	29	37	....x	.xx.x	x	x	x
4659 : 	S x.x..	- xxxxx	27	16	27	9	18	44	14	9	20	8	30	38	xx.xx	x....	x	.	x
4660 : 	- xxxxx	V .xxxx	28	17	28	10	19	45	15	10	21	9	31	39	x.xx.	..xx.	.	.	.
4661 : 	+ xx.xx	E x....	29	18	29	11	20	46	15	10	21	9	31	39	.xx.x	..xx.	x	.	x
4662 : 	L .x..x	R .x.x.	30	19	1	12	21	47	16	11	22	10	32	40	xx..x	xx.x.	x	x	x
4663 : 	V .xxxx	T ....x	31	20	2	13	22	48	17	12	23	11	33	41	...xx	.xx.x	.	.	.
4664 : 	L .x..x	E x....	32	21	3	14	23	49	17	12	23	11	33	41	x.x..	.xx.x	.	.	x
4665 : 	A xx...	I .xx..	33	22	4	15	1	50	17	13	24	12	34	42	x.x..	.....	x	.	x
4666 : 	A xx...	L .x..x	34	23	5	16	2	51	18	14	25	13	35	43	.xxxx	xxxx.	x	x	x
4667 : 	P .xx.x	U xxx..	35	24	6	17	3	52	19	15	26	14	36	44	x..x.	...xx	.	.	.
4668 : 	T ....x	N ..xx.	36	25	7	18	4	53	19	15	26	14	36	44	..x..	...xx	.	.	x
4669 : 	K xxxx.	G .x.xx	37	26	8	19	5	54	19	16	27	15	37	45	x.x..	....x	.	.	x
4670 : 	F x.xx.	+ xx.xx	38	27	9	20	6	55	19	17	28	16	38	46	x..xx	xxxx.	x	.	x
4671 : 	/ .....	+ xx.xx	39	28	10	21	7	56	20	18	29	17	39	47	xx...	...xx	x	x	x
4672 : 	3 ...x.	. ..x..	40	29	11	22	8	57	21	19	30	18	40	48	xxx.x	xx.xx	.	x	x
4673 : 	R .x.x.	- xxxxx	41	30	12	23	9	58	21	20	31	19	41	49	.x.xx	xxxx.	.	x	x
4674 : 	B x..xx	- xxxxx	1	31	13	24	10	59	21	21	32	20	42	50	...x.	.xxx.	.	x	x
4675 : 	T ....x	D x..x.	2	1	14	25	11	60	21	22	33	21	43	51	.x.x.	xx..x	.	x	x
4676 : 	I .xx..	E x....	3	2	15	26	12	61	21	23	34	22	44	52	.x.xx	x.xxx	x	x	x
4677 : 	K xxxx.	R .x.x.	4	3	16	1	13	1	22	24	35	23	45	53	x.x..	.....	x	x	x
4678 : 	+ xx.xx	+ xx.xx	5	4	17	2	14	2	23	25	36	24	46	54	x.x..	x.x..	x	.	x
4679 : 	N ..xx.	+ xx.xx	6	5	18	3	15	3	24	26	37	25	47	55	xxxx.	...xx	x	x	x
4680 : 	G .x.xx	. ..x..	7	6	19	4	16	4	25	27	38	26	48	56	xx.xx	x.x..	.	.	.
4681 : 	3 ...x.	- xxxxx	8	7	20	5	17	5	25	27	38	26	48	56	.x..x	x.x..	x	.	.
4682 : 	C .xxx.	- xxxxx	9	8	21	6	18	6	26	27	38	26	48	56	..x.x	x.x..	.	x	x
4683 : 	X x.xxx	S x.x..	10	9	22	7	19	7	26	28	39	27	49	57	.xxx.	.xx.x	x	x	x
4684 : 	G .x.xx	C .xxx.	11	10	23	8	20	8	27	29	40	28	50	58	.x..x	.xx..	x	.	.
4685 : 	K xxxx.	H ..x.x	12	11	24	9	21	9	28	29	40	28	50	58	x.xxx	.xx..	.	x	x
4686 : 	F x.xx.	U xxx..	13	12	25	10	22	10	28	30	41	29	51	59	x.xxx	xxx.x	.	x	x
4687 : 	- xxxxx	P .xx.x	14	13	26	11	23	11	28	31	42	30	52	1	.....	x..x.	x	x	x
4688 : 	. ..x..	P .xx.x	15	14	27	12	1	12	29	32	43	31	53	2	.x...	....x	x	.	x
4689 : 	P .xx.x	E x....	16	15	28	13	2	13	30	33	44	32	1	3	..xxx	xx.x.	.	x	x
4690 : 	+ xx.xx	N ..xx.	17	16	29	14	3	14	30	34	45	33	2	4	.xx..	x...x	.	x	x
4691 : 	Y x.x.x	+ xx.xx	18	17	1	15	4	15	30	35	46	34	3	5	x....	xxxx.	x	x	x
4692 : 	U xxx..	+ xx.xx	19	18	2	16	5	16	31	36	47	35	4	6	.x.x.	.xx.x	x	.	x
4693 : 	- xxxxx	. ..x..	20	19	3	17	6	17	32	37	1	36	5	7	xxxxx	..x..	.	x	x
4694 : 	A xx...	- xxxxx	21	20	4	18	7	18	32	38	2	37	6	8	x.x..	x..xx	.	x	x
4695 : 	/ .....	- xxxxx	22	21	5	19	8	19	32	39	3	38	7	9	..x.x	xx.x.	.	x	x
4696 : 	S x.x..	N ..xx.	23	22	6	20	9	20	32	40	4	39	8	10	...xx	x...x	x	x	x
4697 : 	G .x.xx	A xx...	24	23	7	21	10	21	33	41	5	40	9	11	xxx..	.xxxx	x	.	x
4698 : 	N ..xx.	C .xxx.	25	24	8	22	11	22	34	42	6	41	10	12	..x..	.xx..	x	x	x
4699 : 	/ .....	H ..x.x	26	25	9	23	12	23	35	43	7	42	11	13	...xx	..xx.	x	.	x
4700 : 	T ....x	+ xx.xx	27	26	10	24	13	24	36	1	8	43	12	14	x..x.	.x...	.	x	x
4701 : 	R .x.x.	+ xx.xx	28	27	11	25	14	25	36	2	9	44	13	15	x.xx.	..xxx	x	x	x
4702 : 	D x..x.	. ..x..	29	28	12	26	15	26	37	3	10	45	14	16	.x.x.	xxx..	.	.	x
4703 : 	H ..x.x	- xxxxx	30	29	13	1	16	27	37	4	11	46	15	17	xx..x	...xx	x	.	.
4704 : 	Y x.x.x	- xxxxx	31	30	14	2	17	28	1	4	11	46	15	17	.x..x	...xx	x	x	x
4705 : 	W xx..x	D x..x.	32	31	15	3	18	29	2	5	12	47	16	18	x..xx	xx...	.	.	.
4706 : 	F x.xx.	E x....	33	1	16	4	19	30	2	5	12	47	16	18	xxxx.	xx...	x	.	x
4707 : 	T ....x	R .x.x.	34	2	17	5	20	31	3	6	13	48	17	19	.xx.x	..xx.	x	x	x
4708 : 	X x.xxx	+ xx.xx	35	3	18	6	21	32	4	7	14	49	18	20	x.x.x	xx..x	.	x	x
4709 : 	+ xx.xx	+ xx.xx	36	4	19	7	22	33	4	8	15	50	19	21	...xx	...xx	.	x	x
4710 : 	O ...xx	. ..x..	37	5	20	8	23	34	4	9	16	51	20	22	xx...	xxxxx	.	x	x
4711 : 	H ..x.x	- xxxxx	38	6	21	9	1	35	4	10	17	1	21	23	xxxx.	..x..	x	x	x
4712 : 	+ xx.xx	- xxxxx	39	7	22	10	2	36	5	11	18	2	22	24	xxxxx	xx.xx	x	x	x
4713 : 	G .x.xx	F x.xx.	40	8	23	11	3	37	6	12	19	3	23	25	x....	.xx.x	.	.	.
4714 : 	P .xx.x	I .xx..	41	9	24	12	4	38	6	12	19	3	23	25	.xx..	.xx.x	.	.	x
4715 : 	U xxx..	B x..xx	1	10	25	13	5	39	6	13	20	4	24	26	.xxx.	....x	.	.	.
4716 : 	O ...xx	O ...xx	2	11	26	14	6	40	6	13	20	4	24	26	....x	....x	.	.	.
4717 : 	M ..xxx	N ..xx.	3	12	27	15	7	41	6	13	20	4	24	26	.....	....x	x	.	x
4718 : 	J xx.x.	A xx...	4	13	28	16	8	42	7	14	21	5	25	27	x.xxx	x.x.x	x	x	x
4719 : 	W xx..x	C .xxx.	5	14	29	17	9	43	8	15	22	6	26	28	xxxxx	.x...	x	.	x
4720 : 	Z x...x	C .xxx.	6	15	1	18	10	44	9	16	23	7	27	29	x....	.xxxx	x	x	x
4721 : 	M ..xxx	I .xx..	7	16	2	19	11	45	10	17	24	8	28	30	xx...	x..xx	.	.	x
4722 : 	E x....	+ xx.xx	8	17	3	20	12	46	10	18	25	9	29	31	..xxx	.xx..	x	.	.
4723 : 	+ xx.xx	+ xx.xx	9	18	4	21	13	47	11	18	25	9	29	31	.xx..	.xx..	x	x	x
4724 : 	H ..x.x	A xx...	10	19	5	22	14	48	12	19	26	10	30	32	.xx..	x...x	.	.	.
4725 : 	I .xx..	- xxxxx	11	20	6	23	15	49	12	19	26	10	30	32	...x.	x...x	.	.	.
4726 : 	W xx..x	- xxxxx	12	21	7	24	16	50	12	19	26	10	30	32	x.xxx	x...x	x	.	x
4727 : 	X x.xxx	F x.xx.	13	22	8	25	17	51	13	20	27	11	31	33	x.xxx	x.xx.	x	x	x
4728 : 	3 ...x.	O ...xx	14	23	9	26	18	52	14	21	28	12	32	34	.x.xx	.x.x.	.	.	x
4729 : 	Q xxx.x	L .x..x	15	24	10	1	19	53	14	22	29	13	33	35	.....	x.x..	.	.	.
4730 : 	J xx.x.	G .x.xx	16	25	11	2	20	54	14	22	29	13	33	35	..x.x	x.x..	.	.	x
4731 : 	G .x.xx	E x....	17	26	12	3	21	55	14	23	30	14	34	36	...xx	xx...	x	.	x
4732 : 	O ...xx	+ xx.xx	18	27	13	4	22	56	15	24	31	15	35	37	x..xx	.x.xx	x	.	x
4733 : 	P .xx.x	+ xx.xx	19	28	14	5	23	57	16	25	32	16	36	38	.x...	xxxx.	.	x	x
4734 : 	S x.x..	. ..x..	20	29	15	6	1	58	16	26	33	17	37	39	xx...	.x...	.	x	x
4735 : 	D x..x.	- xxxxx	21	30	16	7	2	59	16	27	34	18	38	40	xxxxx	x..x.	.	x	x
4736 : 	U xxx..	- xxxxx	22	31	17	8	3	60	16	28	35	19	39	41	..x..	..xxx	.	x	x
4737 : 	M ..xxx	V .xxxx	23	1	18	9	4	61	16	29	36	20	40	42	.xxx.	..xx.	x	x	x
4738 : 	A xx...	E x....	24	2	19	10	5	1	17	30	37	21	41	43	xx.x.	x..x.	x	.	.
4739 : 	W xx..x	R .x.x.	25	3	20	11	6	2	18	30	37	21	41	43	....x	x..x.	x	x	x
4740 : 	R .x.x.	W xx..x	26	4	21	12	7	3	19	31	38	22	42	44	..x..	x.xxx	x	.	x
4741 : 	N ..xx.	E x....	27	5	22	13	8	4	20	32	39	23	43	45	xxxxx	.x..x	.	x	x
4742 : 	G .x.xx	I .xx..	28	6	23	14	9	5	20	33	40	24	44	46	xx..x	xxxx.	x	x	x
4743 : 	T ....x	S x.x..	29	7	24	15	10	6	21	34	41	25	45	47	.xx..	xx..x	.	x	x
4744 : 	3 ...x.	T ....x	30	8	25	16	11	7	21	35	42	26	46	48	x.xx.	x.x.x	x	x	x
4745 : 	L .x..x	. ..x..	31	9	26	17	12	8	22	36	43	27	47	49	.x.xx	..xx.	x	x	x
4746 : 	V .xxxx	+ xx.xx	32	10	27	18	13	9	23	37	44	28	48	50	xx...	.xx..	.	.	.
4747 : 	O ...xx	+ xx.xx	33	11	28	19	14	10	23	37	44	28	48	50	x.x..	.xx..	.	.	.
4748 : 	4 .x...	3 ...x.	34	12	29	20	15	11	23	37	44	28	48	50	..xx.	.xx..	x	.	x
4749 : 	- xxxxx	+ xx.xx	35	13	1	21	16	12	24	38	45	29	49	51	x...x	x.x.x	x	x	x
4750 : 	G .x.xx	+ xx.xx	36	14	2	22	17	13	25	39	46	30	50	52	.x..x	xx..x	.	.	x
4751 : 	M ..xxx	4 .x...	37	15	3	23	18	14	25	40	47	31	51	53	x.xxx	xx...	.	.	.
4752 : 	W xx..x	- xxxxx	38	16	4	24	19	15	25	40	47	31	51	53	xxxx.	xx...	x	.	x
4753 : 	R .x.x.	- xxxxx	39	17	5	25	20	16	26	41	1	32	52	54	x.xxx	...x.	x	x	x
4754 : 	O ...xx	W xx..x	40	18	6	26	21	17	27	42	2	33	53	55	xx.xx	....x	.	.	x
4755 : 	B x..xx	E x....	41	19	7	1	22	18	27	43	3	34	1	56	.xx.x	.xxx.	.	.	.
4756 : 	O ...xx	L .x..x	1	20	8	2	23	19	27	43	3	34	1	56	..x..	.xxx.	.	.	.
4757 : 	3 ...x.	C .xxx.	2	21	9	3	1	20	27	43	3	34	1	56	...x.	.xxx.	x	.	x
4758 : 	O ...xx	H ..x.x	3	22	10	4	2	21	28	1	4	35	2	57	...xx	..x.x	x	x	x
4759 : 	3 ...x.	E x....	4	23	11	5	3	22	29	2	5	36	3	58	xxx..	.xxx.	x	.	x
4760 : 	V .xxxx	N ..xx.	5	24	12	6	4	23	30	3	6	37	4	59	x....	xx..x	x	x	x
4761 : 	L .x..x	+ xx.xx	6	25	13	7	5	24	31	4	7	38	5	1	x..x.	.....	.	.	x
4762 : 	Z x...x	+ xx.xx	7	26	14	8	6	25	31	5	8	39	6	2	x...x	xx.xx	x	.	x
4763 : 	/ .....	. ..x..	8	27	15	9	7	26	32	6	9	40	7	3	...x.	..xx.	.	x	x
4764 : 	P .xx.x	- xxxxx	9	28	16	10	8	27	32	7	10	41	8	4	.xxxx	xxx.x	x	x	x
4765 : 	S x.x..	- xxxxx	10	29	17	11	9	28	33	8	11	42	9	5	.xx.x	..xx.	x	.	.
4766 : 	F x.xx.	U xxx..	11	30	18	12	10	29	34	8	11	42	9	5	.xx..	..xx.	.	x	x
4767 : 	I .xx..	M ..xxx	12	31	19	13	11	30	34	9	12	43	10	6	x..x.	xx..x	x	x	x
4768 : 	S x.x..	G .x.xx	13	1	20	14	12	31	35	10	13	44	11	7	xx..x	..xx.	x	.	x
4769 : 	L .x..x	A xx...	14	2	21	15	13	32	36	11	14	45	12	8	.xx..	xxx.x	.	x	x
4770 : 	3 ...x.	N ..xx.	15	3	22	16	14	33	36	12	15	46	13	9	..xx.	...x.	.	x	x
4771 : 	/ .....	G .x.xx	16	4	23	17	15	34	36	13	16	47	14	10	...x.	.x..x	.	x	x
4772 : 	T ....x	+ xx.xx	17	5	24	18	16	35	36	14	17	48	15	11	.xx.x	x.xxx	x	x	x
4773 : 	C .xxx.	+ xx.xx	18	6	25	19	17	36	37	15	18	49	16	12	xxx.x	.x...	x	.	.
4774 : 	M ..xxx	. ..x..	19	7	26	20	18	37	1	15	18	49	16	12	.x.xx	.x...	.	x	x
4775 : 	H ..x.x	- xxxxx	20	8	27	21	19	38	1	16	19	50	17	13	x....	.x.x.	.	x	x
4776 : 	F x.xx.	- xxxxx	21	9	28	22	20	39	1	17	20	51	18	14	xxx.x	x.x..	.	x	x
4777 : 	V .xxxx	M ..xxx	22	10	29	23	21	40	1	18	21	1	19	15	.xxxx	..xxx	.	x	x
4778 : 	Y x.x.x	I .xx..	23	11	1	24	22	41	1	19	22	2	20	16	...xx	xx.x.	x	x	x
4779 : 	C .xxx.	T ....x	24	12	2	25	23	42	2	20	23	3	21	17	x..x.	xxx.x	x	.	x
4780 : 	- xxxxx	+ xx.xx	25	13	3	26	1	43	3	21	24	4	22	18	..xx.	...x.	x	x	x
4781 : 	R .x.x.	+ xx.xx	26	14	4	1	2	44	4	22	25	5	23	19	.xx.x	xxx..	x	x	x
4782 : 	T ....x	. ..x..	27	15	5	2	3	45	5	23	26	6	24	20	x.x..	x...x	.	x	x
4783 : 	/ .....	- xxxxx	28	16	6	3	4	46	5	24	27	7	25	21	xx.x.	..x.x	x	x	x
4784 : 	/ .....	- xxxxx	29	17	7	4	5	47	6	25	28	8	26	22	..xx.	xx..x	x	.	.
4785 : 	Y x.x.x	Z x...x	30	18	8	5	6	48	7	25	28	8	26	22	xxx.x	xx..x	.	x	x
4786 : 	F x.xx.	A xx...	31	19	9	6	7	49	7	26	29	9	27	23	.x...	..xx.	.	x	x
4787 : 	P .xx.x	H ..x.x	32	20	10	7	8	50	7	27	30	10	28	24	x..xx	xx.xx	x	x	x
4788 : 	Z x...x	L .x..x	33	21	11	8	9	51	8	28	31	11	29	25	x.x.x	.xx.x	x	.	x
4789 : 	+ xx.xx	E x....	34	22	12	9	10	52	9	29	32	12	30	26	...x.	.x..x	.	x	x
4790 : 	O ...xx	N ..xx.	35	23	13	10	11	53	9	30	33	13	31	27	xx.x.	xxxxx	.	x	x
4791 : 	4 .x...	+ xx.xx	36	24	14	11	12	54	9	31	34	14	32	28	....x	x..x.	.	x	x
4792 : 	R .x.x.	+ xx.xx	37	25	15	12	13	55	9	32	35	15	33	29	x....	....x	x	x	x
4793 : 	M ..xxx	. ..x..	38	26	16	13	14	56	10	33	36	16	34	30	x.xx.	x.x.x	x	.	x
4794 : 	W xx..x	- xxxxx	39	27	17	14	15	57	11	34	37	17	35	31	x.x..	x..x.	.	x	x
4795 : 	Z x...x	- xxxxx	40	28	18	15	16	58	11	35	38	18	36	32	xxx.x	x..xx	.	x	x
4796 : 	3 ...x.	H ..x.x	41	29	19	16	17	59	11	36	39	19	37	33	.x.xx	.xx..	.	x	x
4797 : 	Q xxx.x	A xx...	1	30	20	17	18	60	11	37	40	20	38	34	.x.xx	.xxx.	.	x	x
4798 : 	P .xx.x	B x..xx	2	31	21	18	19	61	11	38	41	21	39	35	..x..	xx.x.	x	x	x
4799 : 	G .x.xx	E x....	3	1	22	19	20	1	12	39	42	22	40	36	.xx.x	x.xx.	x	.	x
4800 : 	C .xxx.	N ..xx.	4	2	23	20	21	2	13	40	43	23	41	37	xx.xx	x..xx	x	x	x
4801 : 	/ .....	+ xx.xx	5	3	24	21	22	3	14	41	44	24	42	38	x.x.x	.xxx.	x	.	.
4802 : 	T ....x	+ xx.xx	6	4	25	22	23	4	15	41	44	24	42	38	x.x..	.xxx.	.	.	x
4803 : 	K xxxx.	. ..x..	7	5	26	23	1	5	15	42	45	25	43	39	xx.x.	.....	x	.	x
4804 : 	J xx.x.	- xxxxx	8	6	27	24	2	6	16	43	46	26	44	40	.x.xx	.xxx.	.	x	x
4805 : 	U xxx..	- xxxxx	9	7	28	25	3	7	16	1	47	27	45	41	.xxx.	.xx.x	x	x	x
4806 : 	. ..x..	N ..xx.	10	8	29	26	4	8	17	2	1	28	46	42	..xx.	..x..	x	.	.
4807 : 	S x.x..	A xx...	11	9	1	1	5	9	18	2	1	28	46	42	.x...	..x..	.	x	x
4808 : 	C .xxx.	T ....x	12	10	2	2	6	10	18	3	2	29	47	43	xx..x	x.xx.	.	x	x
4809 : 	O ...xx	U xxx..	13	11	3	3	7	11	18	4	3	30	48	44	x.xx.	.x..x	x	x	x
4810 : 	U xxx..	R .x.x.	14	12	4	4	8	12	19	5	4	31	49	45	..xxx	x...x	x	.	x
4811 : 	3 ...x.	V .xxxx	15	13	5	5	9	13	20	6	5	32	50	46	..x.x	.x...	.	x	x
4812 : 	P .xx.x	U xxx..	16	14	6	6	10	14	20	7	6	33	51	47	.x...	xx..x	.	x	x
4813 : 	4 .x...	L .x..x	17	15	7	7	11	15	20	8	7	34	52	48	..xx.	..xxx	x	x	x
4814 : 	- xxxxx	K xxxx.	18	16	8	8	12	16	21	9	8	35	53	49	xxx.x	xxx..	x	x	x
4815 : 	S x.x..	E x....	19	17	9	9	13	17	22	10	9	36	1	50	...x.	..xx.	.	x	x
4816 : 	L .x..x	R .x.x.	20	18	10	10	14	18	22	11	10	37	2	51	xx.x.	xx..x	.	x	x
4817 : 	. ..x..	+ xx.xx	21	19	11	11	15	19	22	12	11	38	3	52	xxx..	...xx	.	x	x
4818 : 	D x..x.	+ xx.xx	22	20	12	12	16	20	22	13	12	39	4	53	....x	.x...	x	x	x
4819 : 	. ..x..	B x..xx	23	21	13	13	17	21	23	14	13	40	5	54	...xx	x.x..	x	.	x
4820 : 	J xx.x.	. ..x..	24	22	14	14	18	22	24	15	14	41	6	55	x...x	.xxxx	x	x	x
4821 : 	Z x...x	- xxxxx	25	23	15	15	19	23	25	16	15	42	7	56	.x...	..xx.	x	.	x
4822 : 	T ....x	- xxxxx	26	24	16	16	20	24	26	17	16	43	8	57	..xxx	xx..x	.	x	x
4823 : 	4 .x...	W xx..x	27	25	17	17	21	25	26	18	17	44	9	58	x.xxx	..xx.	x	x	x
4824 : 	A xx...	E x....	28	26	18	18	22	26	27	19	18	45	10	59	x.x.x	xxx.x	.	.	x
4825 : 	B x..xx	L .x..x	29	27	19	19	23	27	27	20	19	46	11	1	.....	xx.x.	x	.	x
