Step 	Input 	Output 	K1 	K2 	K3 	K4 	K5 	M1 	M2 	S1 	S2 	S3 	S4 	S5 	Chi 	Psi 	M1 	M2 	TM 
4358 : 	Y x.x.x	N ..xx.	13	26	15	20	16	49	1	16	26	39	23	34	x..xx	.....	.	x	x
4359 : 	J xx.x.	G .x.xx	14	27	16	21	17	50	1	17	27	40	24	35	..x.x	x.x..	x	x	x
4360 : 	Z x...x	E x....	15	28	17	22	18	51	2	18	28	41	25	36	.xx.x	.xx..	x	.	x
4361 : 	Q xxx.x	N ..xx.	16	29	18	23	19	52	3	19	29	42	26	37	.xxx.	x.x.x	.	x	x
4362 : 	R .x.x.	+ xx.xx	17	30	19	24	20	53	3	20	30	43	27	38	.x.xx	xx.x.	.	x	x
4363 : 	N ..xx.	+ xx.xx	18	31	20	25	21	54	3	21	31	44	28	39	x..xx	.xxx.	.	x	x
4364 : 	X x.xxx	. ..x..	19	1	21	26	22	55	3	22	32	45	29	40	.xxxx	xxx..	x	x	x
4365 : 	J xx.x.	- xxxxx	20	2	22	1	23	56	4	23	33	46	30	41	xxx..	xx..x	x	x	x
4366 : 	P .xx.x	- xxxxx	21	3	23	2	1	57	5	24	34	47	31	42	x....	...x.	.	x	x
4367 : 	P .xx.x	U xxx..	22	4	24	3	2	58	5	25	35	48	32	43	..xxx	x.xx.	.	x	x
4368 : 	L .x..x	N ..xx.	23	5	25	4	3	59	5	26	36	49	33	44	.xxx.	....x	.	x	x
4369 : 	+ xx.xx	D x..x.	24	6	26	5	4	60	5	27	37	50	34	45	xx...	x...x	.	x	x
4370 : 	Y x.x.x	+ xx.xx	25	7	27	6	5	61	5	28	38	51	35	46	.x...	..xx.	x	x	x
4371 : 	B x..xx	+ xx.xx	26	8	28	7	6	1	6	29	39	1	36	47	..xxx	.xxxx	x	.	.
4372 : 	X x.xxx	. ..x..	27	9	29	8	7	2	7	29	39	1	36	47	xxx..	.xxxx	x	x	x
4373 : 	Q xxx.x	- xxxxx	28	10	1	9	8	3	8	30	40	2	37	48	xx.xx	xx..x	x	.	.
4374 : 	H ..x.x	- xxxxx	29	11	2	10	9	4	9	30	40	2	37	48	...xx	xx..x	.	x	x
4375 : 	V .xxxx	H ..x.x	30	12	3	11	10	5	9	31	41	3	38	49	x.x..	xxxx.	x	x	x
4376 : 	H ..x.x	O ...xx	31	13	4	12	11	6	10	32	42	4	39	50	..x..	...x.	.	.	x
4377 : 	3 ...x.	R .x.x.	32	14	5	13	12	7	10	33	43	5	40	51	xxxxx	x.xxx	x	.	x
4378 : 	+ xx.xx	E x....	33	15	6	14	13	8	11	34	44	6	41	52	x....	xx.xx	x	x	x
4379 : 	E x....	R .x.x.	34	16	7	15	14	9	12	35	45	7	42	53	.xx..	x.xx.	.	.	x
4380 : 	X x.xxx	L .x..x	35	17	8	16	15	10	12	36	46	8	43	54	x.xx.	.x...	.	.	.
4381 : 	B x..xx	E x....	36	18	9	17	16	11	12	36	46	8	43	54	.x.xx	.x...	x	.	x
4382 : 	H ..x.x	B x..xx	37	19	10	18	17	12	13	37	47	9	44	55	xx..x	.xxxx	x	x	x
4383 : 	O ...xx	N ..xx.	38	20	11	19	18	13	14	38	1	10	45	56	x.x.x	x....	.	.	.
4384 : 	C .xxx.	I .xx..	39	21	12	20	19	14	14	38	1	10	45	56	x..x.	x....	.	.	x
4385 : 	E x....	S x.x..	40	22	13	21	20	15	14	39	2	11	46	57	x...x	x.x.x	x	.	x
4386 : 	M ..xxx	S x.x..	41	23	14	22	21	16	15	40	3	12	47	58	.x..x	xx.x.	x	.	x
4387 : 	F x.xx.	E x....	1	24	15	23	22	17	16	41	4	13	48	59	...xx	..x.x	.	x	x
4388 : 	Y x.x.x	+ xx.xx	2	25	16	24	23	18	16	42	5	14	49	1	..xx.	.x...	.	x	x
4389 : 	S x.x..	+ xx.xx	3	26	17	25	1	19	16	43	6	15	50	2	..xx.	.x..x	.	x	x
4390 : 	X x.xxx	. ..x..	4	27	18	26	2	20	16	1	7	16	51	3	x.xxx	..x..	x	x	x
4391 : 	I .xx..	- xxxxx	5	28	19	1	3	21	17	2	8	17	52	4	xx...	.x.xx	x	.	x
4392 : 	X x.xxx	- xxxxx	6	29	20	2	4	22	18	3	9	18	53	5	xx...	x....	x	x	x
4393 : 	O ...xx	D x..x.	7	30	21	3	5	23	19	4	10	19	1	6	xxxx.	.xxxx	x	.	.
4394 : 	A xx...	E x....	8	31	22	4	6	24	20	4	10	19	1	6	..xxx	.xxxx	.	x	x
4395 : 	F x.xx.	R .x.x.	9	1	23	5	7	25	20	5	11	20	2	7	.x...	x.x..	x	x	x
4396 : 	Q xxx.x	+ xx.xx	10	2	24	6	8	26	21	6	12	21	3	8	.xx.x	.x.xx	.	x	x
4397 : 	4 .x...	+ xx.xx	11	3	25	7	9	27	21	7	13	22	4	9	..xxx	x.x..	x	x	x
4398 : 	Q xxx.x	. ..x..	12	4	26	8	10	28	22	8	14	23	5	10	x....	.x..x	x	x	x
4399 : 	D x..x.	- xxxxx	13	5	27	9	11	29	23	9	15	24	6	11	xx.x.	x.xxx	.	.	x
4400 : 	J xx.x.	- xxxxx	14	6	28	10	12	30	23	10	16	25	7	12	.xxxx	.x.x.	x	.	.
4401 : 	Y x.x.x	B x..xx	15	7	29	11	13	31	24	10	16	25	7	12	.xx..	.x.x.	x	x	x
4402 : 	. ..x..	E x....	16	8	1	12	14	32	25	11	17	26	8	13	.....	x.x..	.	.	.
4403 : 	R .x.x.	S x.x..	17	9	2	13	15	33	25	11	17	26	8	13	.x.x.	x.x..	.	.	x
4404 : 	E x....	O ...xx	18	10	3	14	16	34	25	12	18	27	9	14	xxx.x	.xxx.	.	.	.
4405 : 	P .xx.x	N ..xx.	19	11	4	15	17	35	25	12	18	27	9	14	..x.x	.xxx.	x	.	.
4406 : 	G .x.xx	D x..x.	20	12	5	16	18	36	26	12	18	27	9	14	x.xxx	.xxx.	x	x	x
4407 : 	V .xxxx	E x....	21	13	6	17	19	37	27	13	19	28	10	15	x..x.	.xx.x	.	.	x
4408 : 	Z x...x	R .x.x.	22	14	7	18	20	38	27	14	20	29	11	16	.xx.x	x.xx.	.	.	x
4409 : 	S x.x..	E x....	23	15	8	19	21	39	27	15	21	30	12	17	..x.x	....x	.	.	.
4410 : 	U xxx..	N ..xx.	24	16	9	20	22	40	27	15	21	30	12	17	xx.xx	....x	.	.	x
4411 : 	Z x...x	+ xx.xx	25	17	10	21	23	41	27	16	22	31	13	18	.....	.x.x.	x	.	.
4412 : 	Q xxx.x	+ xx.xx	26	18	11	22	1	42	28	16	22	31	13	18	.xx..	.x.x.	x	x	x
4413 : 	M ..xxx	. ..x..	27	19	12	23	2	43	29	17	23	32	14	19	xx.xx	xx...	x	.	.
4414 : 	Y x.x.x	- xxxxx	28	20	13	24	3	44	30	17	23	32	14	19	x..x.	xx...	x	x	x
4415 : 	K xxxx.	- xxxxx	29	21	14	25	4	45	31	18	24	33	15	20	...x.	...xx	.	.	x
4416 : 	X x.xxx	A xx...	30	22	15	26	5	46	31	19	25	34	16	21	x..x.	xxx.x	x	.	x
4417 : 	E x....	R .x.x.	31	23	16	1	6	47	32	20	26	35	17	22	.xx.x	x.xxx	x	x	x
4418 : 	Z x...x	T ....x	32	24	17	2	7	48	33	21	27	36	18	23	x.x..	..x..	.	.	.
4419 : 	4 .x...	+ xx.xx	33	25	18	3	8	49	33	21	27	36	18	23	x.xxx	..x..	.	.	x
4420 : 	O ...xx	+ xx.xx	34	26	19	4	9	50	33	22	28	37	19	24	...xx	xx.xx	x	.	x
4421 : 	M ..xxx	. ..x..	35	27	20	5	10	51	34	23	29	38	20	25	x....	x..xx	x	x	x
4422 : 	J xx.x.	- xxxxx	36	28	21	6	11	52	35	24	30	39	21	26	.xx..	.x..x	.	.	x
4423 : 	- xxxxx	- xxxxx	37	29	22	7	12	53	35	25	31	40	22	27	xxxxx	xxxxx	.	.	.
4424 : 	4 .x...	V .xxxx	38	30	23	8	13	54	35	25	31	40	22	27	xx...	xxxxx	.	.	.
4425 : 	W xx..x	E x....	39	31	24	9	14	55	35	25	31	40	22	27	x.xx.	xxxxx	x	.	.
4426 : 	G .x.xx	R .x.x.	40	1	25	10	15	56	36	25	31	40	22	27	xxxx.	xxxxx	x	x	x
4427 : 	X x.xxx	D x..x.	41	2	26	11	16	57	37	26	32	41	23	28	.x..x	.xx..	.	.	.
4428 : 	Q xxx.x	E x....	1	3	27	12	17	58	37	26	32	41	23	28	....x	.xx..	.	.	.
4429 : 	X x.xxx	U xxx..	2	4	28	13	18	59	37	26	32	41	23	28	..xxx	.xx..	.	.	x
4430 : 	E x....	T ....x	3	5	29	14	19	60	37	27	33	42	24	29	.xx..	xxx.x	.	.	x
4431 : 	Z x...x	L .x..x	4	6	1	15	20	61	37	28	34	43	25	30	xx..x	....x	x	.	.
4432 : 	F x.xx.	I .xx..	5	7	2	16	21	1	1	28	34	43	25	30	xx.xx	....x	x	x	x
4433 : 	Q xxx.x	C .xxx.	6	8	3	17	22	2	2	29	35	44	26	31	x.xxx	..x..	x	.	.
4434 : 	Q xxx.x	H ..x.x	7	9	4	18	23	3	3	29	35	44	26	31	xxx..	..x..	x	x	x
4435 : 	G .x.xx	E x....	8	10	5	19	1	4	4	30	36	45	27	32	.xx..	x.xxx	.	x	x
4436 : 	X x.xxx	N ..xx.	9	11	6	20	2	5	4	31	37	46	28	33	...xx	x..x.	x	x	x
4437 : 	- xxxxx	+ xx.xx	10	12	7	21	3	6	5	32	38	47	29	34	..x..	.....	.	x	x
4438 : 	O ...xx	+ xx.xx	11	13	8	22	4	7	5	33	39	48	30	35	..x..	xxx..	x	x	x
4439 : 	3 ...x.	3 ...x.	12	14	9	23	5	8	6	34	40	49	31	36	xx.x.	xx.x.	x	.	x
4440 : 	B x..xx	+ xx.xx	13	15	10	24	6	9	7	35	41	50	32	37	x..xx	xx.xx	.	x	x
4441 : 	Z x...x	+ xx.xx	14	16	11	25	7	10	7	36	42	51	33	38	.xxx.	..x..	.	x	x
4442 : 	V .xxxx	4 .x...	15	17	12	26	8	11	7	37	43	1	34	39	...xx	..x..	x	x	x
4443 : 	X x.xxx	. ..x..	16	18	13	1	9	12	8	38	44	2	35	40	.x..x	xx.x.	x	.	x
4444 : 	/ .....	- xxxxx	17	19	14	2	10	13	9	39	45	3	36	41	.x...	x.xxx	.	x	x
4445 : 	Y x.x.x	- xxxxx	18	20	15	3	11	14	9	40	46	4	37	42	x..x.	xx...	.	x	x
4446 : 	+ xx.xx	D x..x.	19	21	16	4	12	15	9	41	47	5	38	43	..xxx	.xxx.	x	x	x
4447 : 	+ xx.xx	I .xx..	20	22	17	5	13	16	10	42	1	6	39	44	x.x..	...xx	x	.	x
4448 : 	G .x.xx	E x....	21	23	18	6	14	17	11	43	2	7	40	45	xxx..	..xxx	.	x	x
4449 : 	B x..xx	+ xx.xx	22	24	19	7	15	18	11	1	3	8	41	46	...x.	.x.x.	.	x	x
4450 : 	Q xxx.x	+ xx.xx	23	25	20	8	16	19	11	2	4	9	42	47	....x	..xxx	.	x	x
4451 : 	R .x.x.	. ..x..	24	26	21	9	17	20	11	3	5	10	43	48	x.xxx	xx..x	x	x	x
4452 : 	F x.xx.	- xxxxx	25	27	22	10	18	21	12	4	6	11	44	49	..xxx	.xxx.	x	.	x
4453 : 	M ..xxx	- xxxxx	26	28	23	11	19	22	13	5	7	12	45	50	.x...	x....	x	x	x
4454 : 	X x.xxx	M ..xxx	27	29	24	12	20	23	14	6	8	13	46	51	xxx.x	.xx.x	x	.	.
4455 : 	3 ...x.	E x....	28	30	25	13	21	24	15	6	8	13	46	51	xxxxx	.xx.x	.	.	.
4456 : 	R .x.x.	N ..xx.	29	31	26	14	22	25	15	6	8	13	46	51	....x	.xx.x	x	.	.
4457 : 	T ....x	S x.x..	30	1	27	15	23	26	16	6	8	13	46	51	xx...	.xx.x	.	x	x
4458 : 	B x..xx	C .xxx.	31	2	28	16	1	27	16	7	9	14	47	52	.xxx.	x..xx	x	x	x
4459 : 	J xx.x.	H ..x.x	32	3	29	17	2	28	17	8	10	15	48	53	x.xxx	.x...	x	.	.
4460 : 	Z x...x	L .x..x	33	4	1	18	3	29	18	8	10	15	48	53	x....	.x...	.	x	x
4461 : 	E x....	I .xx..	34	5	2	19	4	30	18	9	11	16	49	54	.x...	x.x..	x	x	x
4462 : 	W xx..x	C .xxx.	35	6	3	20	5	31	19	10	12	17	50	55	xxxx.	.x..x	x	.	.
4463 : 	T ....x	H ..x.x	36	7	4	21	6	32	20	10	12	17	50	55	.xx.x	.x..x	.	x	x
4464 : 	S x.x..	E x....	37	8	5	22	7	33	20	11	13	18	51	56	x.x..	x....	.	x	x
4465 : 	D x..x.	N ..xx.	38	9	6	23	8	34	20	12	14	19	52	57	xx.xx	.xxxx	.	x	x
4466 : 	/ .....	+ xx.xx	39	10	7	24	9	35	20	13	15	20	53	58	xxxxx	..x..	x	x	x
4467 : 	F x.xx.	+ xx.xx	40	11	8	25	10	36	21	14	16	21	1	59	x.xx.	xx.xx	x	x	x
4468 : 	3 ...x.	. ..x..	41	12	9	26	11	37	22	15	17	22	2	1	...x.	..x..	.	x	x
4469 : 	Y x.x.x	- xxxxx	1	13	10	1	12	38	22	16	18	23	3	2	....x	.x.xx	.	x	x
4470 : 	V .xxxx	- xxxxx	2	14	11	2	13	39	22	17	19	24	4	3	.xx..	xxx..	.	x	x
4471 : 	X x.xxx	S x.x..	3	15	12	3	14	40	22	18	20	25	5	4	...x.	....x	.	x	x
4472 : 	/ .....	I .xx..	4	16	13	4	15	41	22	19	21	26	6	5	xx.x.	x.xx.	x	x	x
4473 : 	4 .x...	N ..xx.	5	17	14	5	16	42	23	20	22	27	7	6	x...x	xxxxx	x	.	.
4474 : 	/ .....	N ..xx.	6	18	15	6	17	43	24	20	22	27	7	6	xx..x	xxxxx	x	x	x
4475 : 	O ...xx	E x....	7	19	16	7	18	44	25	21	23	28	8	7	xxxxx	.xx..	x	.	.
4476 : 	U xxx..	S x.x..	8	20	17	8	19	45	26	21	23	28	8	7	..x..	.xx..	.	x	x
4477 : 	W xx..x	L .x..x	9	21	18	9	20	46	26	22	24	29	9	8	..xxx	x.xxx	x	x	x
4478 : 	G .x.xx	E x....	10	22	19	10	21	47	27	23	25	30	10	9	...xx	xx...	x	.	x
4479 : 	N ..xx.	I .xx..	11	23	20	11	22	48	28	24	26	31	11	10	.x..x	...xx	.	x	x
4480 : 	Z x...x	S x.x..	12	24	21	12	23	49	28	25	27	32	12	11	x.x..	x...x	.	x	x
4481 : 	Q xxx.x	T ....x	13	25	22	13	1	50	28	26	28	33	13	12	x.xx.	.x.x.	x	x	x
4482 : 	L .x..x	U xxx..	14	26	23	14	2	51	29	27	29	34	14	13	....x	x.x..	x	.	x
4483 : 	I .xx..	N ..xx.	15	27	24	15	3	52	30	28	30	35	15	14	..x..	.xxx.	.	x	x
4484 : 	4 .x...	G .x.xx	16	28	25	16	4	53	30	29	31	36	16	15	.xxx.	.xx.x	.	x	x
4485 : 	/ .....	E x....	17	29	26	17	5	54	30	30	32	37	17	16	.x.x.	xx.x.	.	x	x
4486 : 	N ..xx.	N ..xx.	18	30	27	18	6	55	30	31	33	38	18	17	xx..x	xx..x	x	x	x
4487 : 	3 ...x.	. ..x..	19	31	28	19	7	56	31	32	34	39	19	18	..x..	...x.	x	.	.
4488 : 	N ..xx.	+ xx.xx	20	1	29	20	8	57	32	32	34	39	19	18	xxxxx	...x.	.	x	x
4489 : 	S x.x..	+ xx.xx	21	2	1	21	9	58	32	33	35	40	20	19	xx..x	x.xx.	.	x	x
4490 : 	Z x...x	. ..x..	22	3	2	22	10	59	32	34	36	41	21	20	.....	x.x.x	.	x	x
4491 : 	C .xxx.	- xxxxx	23	4	3	23	11	60	32	35	37	42	22	21	..xx.	x.xxx	.	x	x
4492 : 	T ....x	- xxxxx	24	5	4	24	12	61	32	36	38	43	23	22	xxxxx	....x	x	x	x
4493 : 	K xxxx.	U xxx..	25	6	5	25	13	1	33	37	39	44	24	23	.xxx.	.xx..	x	.	.
4494 : 	/ .....	N ..xx.	26	7	6	26	14	2	34	37	39	44	24	23	.x.x.	.xx..	x	x	x
4495 : 	+ xx.xx	D x..x.	27	8	7	1	15	3	35	38	40	45	25	24	x.x..	xxx.x	x	.	.
4496 : 	+ xx.xx	+ xx.xx	28	9	8	2	16	4	36	38	40	45	25	24	xxx.x	xxx.x	.	x	x
4497 : 	L .x..x	+ xx.xx	29	10	9	3	17	5	36	39	41	46	26	25	.x.xx	xx..x	x	x	x
4498 : 	. ..x..	. ..x..	30	11	10	4	18	6	37	40	42	47	27	26	x..xx	x..xx	.	.	.
4499 : 	4 .x...	- xxxxx	31	12	11	5	19	7	37	40	42	47	27	26	..x..	x..xx	x	.	x
4500 : 	L .x..x	- xxxxx	32	13	12	6	20	8	1	41	43	48	28	27	x...x	..xxx	x	x	x
4501 : 	- xxxxx	I .xx..	33	14	13	7	21	9	2	42	44	49	29	28	xx.xx	.x...	.	.	x
4502 : 	M ..xxx	M ..xxx	34	15	14	8	22	10	2	43	45	50	30	29	....x	....x	.	.	.
4503 : 	/ .....	+ xx.xx	35	16	15	9	23	11	2	43	45	50	30	29	xx.x.	....x	x	.	x
4504 : 	D x..x.	+ xx.xx	36	17	16	10	1	12	3	1	46	51	31	30	..xx.	.xxxx	x	x	x
4505 : 	X x.xxx	. ..x..	37	18	17	11	2	13	4	2	47	1	32	31	xxx.x	.xxx.	.	x	x
4506 : 	D x..x.	- xxxxx	38	19	18	12	3	14	4	3	1	2	33	32	xxx..	x...x	.	x	x
4507 : 	L .x..x	- xxxxx	39	20	19	13	4	15	4	4	2	3	34	33	x..x.	..x..	x	x	x
4508 : 	H ..x.x	V .xxxx	40	21	20	14	5	16	5	5	3	4	35	34	x....	xx.x.	x	x	x
4509 : 	B x..xx	E x....	41	22	21	15	6	17	6	6	4	5	36	35	..x.x	..xx.	.	.	x
4510 : 	U xxx..	R .x.x.	1	23	22	16	7	18	6	7	5	6	37	36	.xxx.	xx...	.	.	x
4511 : 	M ..xxx	G .x.xx	2	24	23	17	8	19	6	8	6	7	38	37	...xx	.xxxx	.	.	.
4512 : 	O ...xx	L .x..x	3	25	24	18	9	20	6	8	6	7	38	37	..x.x	.xxxx	x	.	x
4513 : 	F x.xx.	E x....	4	26	25	19	10	21	7	9	7	8	39	38	x.x..	x..x.	x	x	x
4514 : 	E x....	I .xx..	5	27	26	20	11	22	8	10	8	9	40	39	x..x.	.xxx.	x	.	x
4515 : 	H ..x.x	C .xxx.	6	28	27	21	12	23	9	11	9	10	41	40	xx..x	x..x.	x	x	x
4516 : 	F x.xx.	H ..x.x	7	29	28	22	13	24	10	12	10	11	42	41	xxx..	.xxxx	.	.	.
4517 : 	J xx.x.	+ xx.xx	8	30	29	23	14	25	10	12	10	11	42	41	.xxx.	.xxxx	x	.	.
4518 : 	F x.xx.	+ xx.xx	9	31	1	24	15	26	11	12	10	11	42	41	...x.	.xxxx	.	x	x
4519 : 	V .xxxx	. ..x..	10	1	2	25	16	27	11	13	11	12	43	42	.x.xx	.....	x	x	x
4520 : 	C .xxx.	- xxxxx	11	2	3	26	17	28	12	14	12	13	44	43	.xxxx	xxxx.	x	.	.
4521 : 	S x.x..	- xxxxx	12	3	4	1	18	29	13	14	12	13	44	43	x.x.x	xxxx.	.	x	x
4522 : 	M ..xxx	D x..x.	13	4	5	2	19	30	13	15	13	14	45	44	x.x..	....x	x	x	x
4523 : 	J xx.x.	A xx...	14	5	6	3	20	31	14	16	14	15	46	45	.x.xx	.x..x	x	.	x
4524 : 	4 .x...	Z x...x	15	6	7	4	21	32	15	17	15	16	47	46	.xxxx	x.xx.	.	.	.
4525 : 	M ..xxx	U xxx..	16	7	8	5	22	33	15	17	15	16	47	46	.xx.x	x.xx.	.	.	.
4526 : 	P .xx.x	+ xx.xx	17	8	9	6	23	34	15	17	15	16	47	46	.....	x.xx.	.	.	.
4527 : 	X x.xxx	+ xx.xx	18	9	10	7	1	35	15	17	15	16	47	46	xx.x.	x.xx.	x	.	x
4528 : 	/ .....	. ..x..	19	10	11	8	2	36	16	18	16	17	48	47	.xx.x	.x..x	x	x	x
4529 : 	U xxx..	- xxxxx	20	11	12	9	3	37	17	19	17	18	49	48	x..x.	x...x	.	.	.
4530 : 	U xxx..	- xxxxx	21	12	13	10	4	38	17	19	17	18	49	48	x..x.	x...x	.	.	x
4531 : 	4 .x...	S x.x..	22	13	14	11	5	39	17	20	18	19	50	49	.....	xxx..	.	.	x
4532 : 	. ..x..	T ....x	23	14	15	12	6	40	17	21	19	20	51	50	.x..x	.xx..	.	.	x
4533 : 	Y x.x.x	E x....	24	15	16	13	7	41	17	22	20	21	52	51	x.xx.	x..xx	x	.	.
4534 : 	+ xx.xx	H ..x.x	25	16	17	14	8	42	18	22	20	21	52	51	.xx.x	x..xx	x	x	x
4535 : 	/ .....	E x....	26	17	18	15	9	43	19	23	21	22	53	52	..x.x	x.x.x	x	.	.
4536 : 	L .x..x	N ..xx.	27	18	19	16	10	44	20	23	21	22	53	52	xx.x.	x.x.x	x	x	x
4537 : 	G .x.xx	+ xx.xx	28	19	20	17	11	45	21	24	22	23	1	53	xx.x.	.x.x.	.	x	x
4538 : 	3 ...x.	+ xx.xx	29	20	21	18	12	46	21	25	23	24	2	54	..x.x	xxx..	x	x	x
4539 : 	Y x.x.x	3 ...x.	30	21	22	19	13	47	22	26	24	25	3	55	x.x..	...xx	x	x	x
4540 : 	H ..x.x	+ xx.xx	31	22	23	20	14	48	23	27	25	26	4	56	...x.	xxx..	.	.	x
4541 : 	3 ...x.	+ xx.xx	32	23	24	21	15	49	23	28	26	27	5	57	xxx..	..x.x	.	.	x
4542 : 	+ xx.xx	4 .x...	33	24	25	22	16	50	23	29	27	28	6	58	x.x.x	..xx.	x	.	.
4543 : 	T ....x	. ..x..	34	25	26	23	17	51	24	29	27	28	6	58	...xx	..xx.	x	x	x
4544 : 	B x..xx	- xxxxx	35	26	27	24	18	52	25	30	28	29	7	59	x..xx	xxxxx	.	.	x
4545 : 	L .x..x	- xxxxx	36	27	28	25	19	53	25	31	29	30	8	1	..xx.	x....	.	.	x
4546 : 	N ..xx.	D x..x.	37	28	29	26	20	54	25	32	30	31	9	2	xxxxx	.x.xx	.	.	x
4547 : 	P .xx.x	I .xx..	38	29	1	1	21	55	25	33	31	32	10	3	xx..x	xx...	x	.	.
4548 : 	Z x...x	E x....	39	30	2	2	22	56	26	33	31	32	10	3	xx..x	xx...	x	x	x
4549 : 	F x.xx.	+ xx.xx	40	31	3	3	23	57	27	34	32	33	11	4	x.xx.	xx.xx	.	.	.
4550 : 	C .xxx.	+ xx.xx	41	1	4	4	1	58	27	34	32	33	11	4	.xxx.	xx.xx	.	.	x
4551 : 	Y x.x.x	. ..x..	1	2	5	5	2	59	27	35	33	34	12	5	.xx.x	xxx..	.	.	.
4552 : 	O ...xx	- xxxxx	2	3	6	6	3	60	27	35	33	34	12	5	.....	xxx..	.	.	.
4553 : 	H ..x.x	- xxxxx	3	4	7	7	4	61	27	35	33	34	12	5	..xx.	xxx..	x	.	x
4554 : 	G .x.xx	E x....	4	5	8	8	5	1	28	36	34	35	13	6	xxx..	..xxx	x	x	x
4555 : 	F x.xx.	L .x..x	5	6	9	9	6	2	29	37	35	36	14	7	xx.xx	..x..	x	.	.
4556 : 	C .xxx.	E x....	6	7	10	10	7	3	30	37	35	36	14	7	xx.x.	..x..	x	x	x
4557 : 	A xx...	K xxxx.	7	8	11	11	8	4	31	38	36	37	15	8	x.x.x	x..xx	.	.	.
4558 : 	+ xx.xx	T ....x	8	9	12	12	9	5	31	38	36	37	15	8	.x..x	x..xx	x	.	x
4559 : 	E x....	R .x.x.	9	10	13	13	10	6	32	39	37	38	16	9	.x.x.	x....	.	x	x
4560 : 	E x....	O ...xx	10	11	14	14	11	7	32	40	38	39	17	10	.....	x..xx	x	x	x
4561 : 	R .x.x.	N ..xx.	11	12	15	15	12	8	33	41	39	40	18	11	....x	.xx.x	x	.	x
4562 : 	S x.x..	I .xx..	12	13	16	16	13	9	34	42	40	41	19	12	x.xx.	.xxx.	.	x	x
4563 : 	. ..x..	S x.x..	13	14	17	17	14	10	34	43	41	42	20	13	xxxx.	.xxx.	.	x	x
4564 : 	R .x.x.	C .xxx.	14	15	18	18	15	11	34	1	42	43	21	14	..x..	.....	x	x	x
4565 : 	G .x.xx	H ..x.x	15	16	19	19	16	12	35	2	43	44	22	15	.x..x	..xxx	x	.	x
4566 : 	V .xxxx	E x....	16	17	20	20	17	13	36	3	44	45	23	16	...xx	xxx..	.	x	x
4567 : 	R .x.x.	N ..xx.	17	18	21	21	18	14	36	4	45	46	24	17	.xx.x	....x	.	x	x
4568 : 	- xxxxx	+ xx.xx	18	19	22	22	19	15	36	5	46	47	25	18	xxx..	xx...	x	x	x
4569 : 	S x.x..	+ xx.xx	19	20	23	23	20	16	37	6	47	48	26	19	...xx	.xx..	x	.	.
4570 : 	- xxxxx	. ..x..	20	21	24	24	21	17	1	6	47	48	26	19	x.xxx	.xx..	.	x	x
4571 : 	+ xx.xx	- xxxxx	21	22	25	25	22	18	1	7	1	49	27	20	x.xxx	x..xx	.	x	x
4572 : 	F x.xx.	- xxxxx	22	23	26	26	23	19	1	8	2	50	28	21	.x.x.	...xx	.	x	x
4573 : 	L .x..x	S x.x..	23	24	27	1	1	20	1	9	3	51	29	22	.....	xxx.x	x	x	x
4574 : 	. ..x..	Y x.x.x	24	25	28	2	2	21	2	10	4	1	30	23	x.x.x	..x..	x	.	x
4575 : 	L .x..x	S x.x..	25	26	29	3	3	22	3	11	5	2	31	24	..xx.	xx.xx	x	x	x
4576 : 	I .xx..	T ....x	26	27	1	4	4	23	4	12	6	3	32	25	...x.	.xxxx	x	x	x
4577 : 	L .x..x	E x....	27	28	2	5	5	24	5	13	7	4	33	26	xx...	....x	.	x	x
4578 : 	M ..xxx	M ..xxx	28	29	3	6	6	25	5	14	8	5	34	27	xxx.x	xxx.x	x	x	x
4579 : 	U xxx..	E x....	29	30	4	7	7	26	6	15	9	6	35	28	.xxx.	...x.	.	.	.
4580 : 	I .xx..	+ xx.xx	30	31	5	8	8	27	6	15	9	6	35	28	x.x.x	...x.	x	.	.
4581 : 	D x..x.	+ xx.xx	31	1	6	9	9	28	7	15	9	6	35	28	.x.xx	...x.	x	x	x
4582 : 	- xxxxx	C .xxx.	32	2	7	10	10	29	8	16	10	7	36	29	xxxx.	.xxxx	.	.	.
4583 : 	- xxxxx	. ..x..	33	3	8	11	11	30	8	16	10	7	36	29	x.x..	.xxxx	x	.	.
4584 : 	Z x...x	- xxxxx	34	4	9	12	12	31	9	16	10	7	36	29	....x	.xxxx	x	x	x
4585 : 	S x.x..	- xxxxx	35	5	10	13	13	32	10	17	11	8	37	30	xx.x.	x...x	.	.	x
4586 : 	U xxx..	K xxxx.	36	6	11	14	14	33	10	18	12	9	38	31	.xx..	.xxx.	.	.	.
4587 : 	C .xxx.	A xx...	37	7	12	15	15	34	10	18	12	9	38	31	xx...	.xxx.	.	.	.
4588 : 	+ xx.xx	N ..xx.	38	8	13	16	16	35	10	18	12	9	38	31	x..xx	.xxx.	x	.	.
4589 : 	B x..xx	N ..xx.	39	9	14	17	17	36	11	18	12	9	38	31	xx.xx	.xxx.	x	x	x
4590 : 	Z x...x	+ xx.xx	40	10	15	18	18	37	12	19	13	10	39	32	xx..x	x..xx	.	.	.
4591 : 	I .xx..	+ xx.xx	41	11	16	19	19	38	12	19	13	10	39	32	..x..	x..xx	.	.	.
4592 : 	E x....	. ..x..	1	12	17	20	20	39	12	19	13	10	39	32	..xxx	x..xx	.	.	x
