Step 	Input 	Output 	K1 	K2 	K3 	K4 	K5 	M1 	M2 	S1 	S2 	S3 	S4 	S5 	Chi 	Psi 	M1 	M2 	TM 
4593 : 	Y x.x.x	R .x.x.	2	7	19	24	22	36	18	27	42	34	5	13	.x.xx	x.x..	x	x	x
4594 : 	- xxxxx	+ xx.xx	3	8	20	25	23	37	19	28	43	35	6	14	...x.	..xx.	.	.	.
4595 : 	O ...xx	+ xx.xx	4	9	21	26	1	38	19	28	43	35	6	14	xxxx.	..xx.	.	.	x
4596 : 	F x.xx.	. ..x..	5	10	22	1	2	39	19	29	44	36	7	15	xxx.x	.xxxx	.	.	.
4597 : 	/ .....	- xxxxx	6	11	23	2	3	40	19	29	44	36	7	15	x....	.xxxx	.	.	.
4598 : 	N ..xx.	- xxxxx	7	12	24	3	4	41	19	29	44	36	7	15	x.xx.	.xxxx	x	.	x
4599 : 	. ..x..	D x..x.	8	13	25	4	5	42	20	30	45	37	8	16	..xx.	x....	x	x	x
4600 : 	3 ...x.	E x....	9	14	26	5	6	43	21	31	46	38	9	17	.x..x	xx.xx	x	x	x
4601 : 	S x.x..	U xxx..	10	15	27	6	7	44	22	32	47	39	10	18	.....	.x...	x	x	x
4602 : 	A xx...	T ....x	11	16	28	7	8	45	23	33	1	40	11	19	.xxxx	x.xx.	.	.	x
4603 : 	S x.x..	S x.x..	12	17	29	8	9	46	23	34	2	41	12	20	x.x.x	x.x.x	x	.	.
4604 : 	T ....x	C .xxx.	13	18	1	9	10	47	24	34	2	41	12	20	xx.x.	x.x.x	x	x	x
4605 : 	E x....	H ..x.x	14	19	2	10	11	48	25	35	3	42	13	21	.x.x.	xxxxx	.	.	.
4606 : 	T ....x	+ xx.xx	15	20	3	11	12	49	25	35	3	42	13	21	..x.x	xxxxx	.	.	.
4607 : 	/ .....	+ xx.xx	16	21	4	12	13	50	25	35	3	42	13	21	..x..	xxxxx	x	.	x
4608 : 	E x....	X x.xxx	17	22	5	13	14	51	26	36	4	43	14	22	..xx.	....x	x	x	x
4609 : 	L .x..x	- xxxxx	18	23	6	14	15	52	27	37	5	44	15	23	xx...	.xxx.	.	.	x
4610 : 	M ..xxx	- xxxxx	19	24	7	15	16	53	27	38	6	45	16	24	..x.x	xxx.x	.	.	.
4611 : 	J xx.x.	E x....	20	25	8	16	17	54	27	38	6	45	16	24	x.xxx	xxx.x	.	.	x
4612 : 	N ..xx.	N ..xx.	21	26	9	17	18	55	27	39	7	46	17	25	x..xx	x..xx	x	.	x
4613 : 	D x..x.	G .x.xx	22	27	10	18	19	56	28	40	8	47	18	26	.....	xx..x	x	x	x
4614 : 	O ...xx	L .x..x	23	28	11	19	20	57	29	41	9	48	19	27	.xx.x	..xxx	.	.	x
4615 : 	Q xxx.x	I .xx..	24	29	12	20	21	58	29	42	10	49	20	28	xx.xx	.x.x.	.	.	.
4616 : 	X x.xxx	S x.x..	25	30	13	21	22	59	29	42	10	49	20	28	.x..x	.x.x.	.	.	.
4617 : 	. ..x..	C .xxx.	26	31	14	22	23	60	29	42	10	49	20	28	.....	.x.x.	.	.	.
4618 : 	Y x.x.x	H ..x.x	27	1	15	23	1	61	29	42	10	49	20	28	xx.x.	.x.x.	x	.	x
4619 : 	C .xxx.	E x....	28	2	16	24	2	1	30	43	11	50	21	29	xxxxx	....x	x	x	x
4620 : 	O ...xx	R .x.x.	29	3	17	25	3	2	31	1	12	51	22	30	..xx.	.xxxx	x	.	.
4621 : 	3 ...x.	+ xx.xx	30	4	18	26	4	3	32	1	12	51	22	30	x.xx.	.xxxx	x	x	x
4622 : 	X x.xxx	+ xx.xx	31	5	19	1	5	4	33	2	13	1	23	31	.x...	..x..	.	.	x
4623 : 	3 ...x.	3 ...x.	32	6	20	2	6	5	33	3	14	2	24	32	xx..x	xx..x	x	.	.
4624 : 	U xxx..	+ xx.xx	33	7	21	3	7	6	34	3	14	2	24	32	xxxx.	xx..x	.	x	x
4625 : 	A xx...	+ xx.xx	34	8	22	4	8	7	34	4	15	3	25	33	..xxx	..x..	x	x	x
4626 : 	L .x..x	4 .x...	35	9	23	5	9	8	35	5	16	4	26	34	xx..x	xx...	x	.	x
4627 : 	C .xxx.	. ..x..	36	10	24	6	10	9	36	6	17	5	27	35	.xx..	..xx.	.	x	x
4628 : 	B x..xx	- xxxxx	37	11	25	7	11	10	36	7	18	6	28	36	x.xx.	xx.x.	.	x	x
4629 : 	O ...xx	- xxxxx	38	12	26	8	12	11	36	8	19	7	29	37	x...x	.xx.x	x	x	x
4630 : 	U xxx..	K xxxx.	39	13	27	9	13	12	37	9	20	8	30	38	x..x.	x....	x	.	x
4631 : 	/ .....	A xx...	40	14	28	10	14	13	1	10	21	9	31	39	xxxx.	..xx.	.	x	x
4632 : 	- xxxxx	T ....x	41	15	29	11	15	14	1	11	22	10	32	40	..x..	xx.x.	.	x	x
4633 : 	U xxx..	A xx...	1	16	1	12	16	15	1	12	23	11	33	41	.x..x	.xx.x	x	x	x
4634 : 	R .x.x.	L .x..x	2	17	2	13	17	16	2	13	24	12	34	42	...xx	.....	x	.	.
4635 : 	C .xxx.	O ...xx	3	18	3	14	18	17	3	13	24	12	34	42	.xx.x	.....	.	x	x
4636 : 	L .x..x	G .x.xx	4	19	4	15	19	18	3	14	25	13	35	43	xxx..	xxxx.	.	x	x
4637 : 	V .xxxx	+ xx.xx	5	20	5	16	20	19	3	15	26	14	36	44	x.xxx	...xx	.	x	x
4638 : 	L .x..x	+ xx.xx	6	21	6	17	21	20	3	16	27	15	37	45	x..xx	....x	x	x	x
4639 : 	V .xxxx	. ..x..	7	22	7	18	22	21	4	17	28	16	38	46	x.x.x	xxxx.	x	x	x
4640 : 	E x....	- xxxxx	8	23	8	19	23	22	5	18	29	17	39	47	.xx..	...xx	x	x	x
4641 : 	N ..xx.	- xxxxx	9	24	9	20	1	23	6	19	30	18	40	48	...x.	xx.xx	x	.	.
4642 : 	F x.xx.	I .xx..	10	25	10	21	2	24	7	19	30	18	40	48	....x	xx.xx	.	x	x
4643 : 	Q xxx.x	M ..xxx	11	26	11	22	3	25	7	20	31	19	41	49	..x..	xxxx.	x	x	x
4644 : 	M ..xxx	+ xx.xx	12	27	12	23	4	26	8	21	32	20	42	50	x..x.	.xxx.	.	.	x
4645 : 	A xx...	+ xx.xx	13	28	13	24	5	27	8	22	33	21	43	51	xx.x.	xx..x	x	.	x
4646 : 	A xx...	. ..x..	14	29	14	25	6	28	9	23	34	22	44	52	.x.xx	x.xxx	x	x	x
4647 : 	Y x.x.x	- xxxxx	15	30	15	26	7	29	10	24	35	23	45	53	.x.x.	.....	.	.	.
4648 : 	J xx.x.	- xxxxx	16	31	16	1	8	30	10	24	35	23	45	53	..x.x	.....	x	.	.
4649 : 	W xx..x	S x.x..	17	1	17	2	9	31	11	24	35	23	45	53	.xx.x	.....	x	x	x
4650 : 	. ..x..	C .xxx.	18	2	18	3	10	32	12	25	36	24	46	54	xxxx.	x.x..	.	.	.
4651 : 	B x..xx	H ..x.x	19	3	19	4	11	33	12	25	36	24	46	54	...x.	x.x..	.	.	.
4652 : 	N ..xx.	O ...xx	20	4	20	5	12	34	12	25	36	24	46	54	x...x	x.x..	.	.	x
4653 : 	W xx..x	N ..xx.	21	5	21	6	13	35	12	26	37	25	47	55	xxx..	...xx	x	.	x
4654 : 	F x.xx.	I .xx..	22	6	22	7	14	36	13	27	38	26	48	56	.xxx.	x.x..	x	x	x
4655 : 	O ...xx	N ..xx.	23	7	23	8	15	37	14	28	39	27	49	57	.x...	.xx.x	.	.	.
4656 : 	Z x...x	G .x.xx	24	8	24	9	16	38	14	28	39	27	49	57	x.xxx	.xx.x	.	.	.
4657 : 	M ..xxx	H ..x.x	25	9	25	10	17	39	14	28	39	27	49	57	.xxxx	.xx.x	.	.	x
4658 : 	K xxxx.	+ xx.xx	26	10	26	11	18	40	14	29	40	28	50	58	.x..x	.xx..	.	.	.
4659 : 	M ..xxx	+ xx.xx	27	11	27	12	19	41	14	29	40	28	50	58	x....	.xx..	x	.	.
4660 : 	O ...xx	A xx...	28	12	28	13	20	42	15	29	40	28	50	58	x.xxx	.xx..	x	.	x
4661 : 	M ..xxx	- xxxxx	29	13	29	14	21	43	16	30	41	29	51	59	..x.x	xxx.x	x	x	x
4662 : 	S x.x..	- xxxxx	30	14	1	15	22	44	17	31	42	30	52	1	xx..x	x..x.	x	.	x
4663 : 	I .xx..	V .xxxx	31	15	2	16	23	45	18	32	43	31	53	2	...x.	....x	.	x	x
4664 : 	S x.x..	E x....	32	16	3	17	1	46	18	33	44	32	1	3	xxxx.	xx.x.	x	x	x
4665 : 	C .xxx.	R .x.x.	33	17	4	18	2	47	19	34	45	33	2	4	x.x.x	x...x	x	.	.
4666 : 	S x.x..	L .x..x	34	18	5	19	3	48	20	34	45	33	2	4	.xx..	x...x	.	x	x
4667 : 	U xxx..	A xx...	35	19	6	20	4	49	20	35	46	34	3	5	xx.x.	xxxx.	.	x	x
4668 : 	3 ...x.	G .x.xx	36	20	7	21	5	50	20	36	47	35	4	6	..x..	.xx.x	x	x	x
4669 : 	R .x.x.	+ xx.xx	37	21	8	22	6	51	21	37	1	36	5	7	x.x.x	..x..	x	x	x
4670 : 	J xx.x.	+ xx.xx	38	22	9	23	7	52	22	38	2	37	6	8	x..x.	x..xx	.	x	x
4671 : 	M ..xxx	N ..xx.	39	23	10	24	8	53	22	39	3	38	7	9	xx.xx	xx.x.	.	x	x
4672 : 	3 ...x.	. ..x..	40	24	11	25	9	54	22	40	4	39	8	10	x.xxx	x...x	.	x	x
4673 : 	D x..x.	- xxxxx	41	25	12	26	10	55	22	41	5	40	9	11	...x.	.xxxx	x	x	x
4674 : 	B x..xx	- xxxxx	1	26	13	1	11	56	23	42	6	41	10	12	.....	.xx..	x	.	x
4675 : 	Y x.x.x	D x..x.	2	27	14	2	12	57	24	43	7	42	11	13	....x	..xx.	.	x	x
4676 : 	D x..x.	E x....	3	28	15	3	13	58	24	1	8	43	12	14	.x.x.	.x...	.	x	x
4677 : 	B x..xx	R .x.x.	4	29	16	4	14	59	24	2	9	44	13	15	xxxx.	..xxx	.	x	x
4678 : 	+ xx.xx	+ xx.xx	5	30	17	5	15	60	24	3	10	45	14	16	xxx..	xxx..	.	x	x
4679 : 	P .xx.x	+ xx.xx	6	31	18	6	16	61	24	4	11	46	15	17	x.x.x	...xx	x	x	x
4680 : 	M ..xxx	. ..x..	7	1	19	7	17	1	25	5	12	47	16	18	xx.xx	xx...	x	.	x
4681 : 	E x....	- xxxxx	8	2	20	8	18	2	26	6	13	48	17	19	.x..x	..xx.	x	x	x
4682 : 	/ .....	- xxxxx	9	3	21	9	19	3	27	7	14	49	18	20	..xx.	xx..x	x	.	.
4683 : 	N ..xx.	A xx...	10	4	22	10	20	4	28	7	14	49	18	20	..xxx	xx..x	.	x	x
4684 : 	F x.xx.	U xxx..	11	5	23	11	21	5	28	8	15	50	19	21	.x..x	...xx	x	x	x
4685 : 	S x.x..	F x.xx.	12	6	24	12	22	6	29	9	16	51	20	22	xxx.x	xxxxx	.	.	.
4686 : 	J xx.x.	+ xx.xx	13	7	25	13	23	7	29	9	16	51	20	22	xxxx.	xxxxx	x	.	.
4687 : 	. ..x..	+ xx.xx	14	8	26	14	1	8	30	9	16	51	20	22	.....	xxxxx	x	x	x
4688 : 	L .x..x	. ..x..	15	9	27	15	2	9	31	10	17	1	21	23	.x..x	..x..	.	.	x
4689 : 	H ..x.x	E x....	16	10	28	16	3	10	31	11	18	2	22	24	.xxx.	xx.xx	.	.	.
4690 : 	4 .x...	Y x.x.x	17	11	29	17	4	11	31	11	18	2	22	24	..xx.	xx.xx	x	.	.
4691 : 	N ..xx.	P .xx.x	18	12	1	18	5	12	32	11	18	2	22	24	x....	xx.xx	x	x	x
4692 : 	X x.xxx	+ xx.xx	19	13	2	19	6	13	33	12	19	3	23	25	....x	.xx.x	.	.	x
4693 : 	. ..x..	+ xx.xx	20	14	3	20	7	14	33	13	20	4	24	26	xxxx.	....x	.	.	x
4694 : 	. ..x..	. ..x..	21	15	4	21	8	15	33	14	21	5	25	27	x.x.x	x.x.x	x	.	.
4695 : 	M ..xxx	- xxxxx	22	16	5	22	9	16	34	14	21	5	25	27	.xx.x	x.x.x	x	x	x
4696 : 	Y x.x.x	- xxxxx	23	17	6	23	10	17	35	15	22	6	26	28	...x.	.x...	.	.	.
4697 : 	3 ...x.	S x.x..	24	18	7	24	11	18	35	15	22	6	26	28	xxxx.	.x...	.	.	x
4698 : 	E x....	E x....	25	19	8	25	12	19	35	16	23	7	27	29	.xxxx	.xxxx	.	.	.
4699 : 	T ....x	I .xx..	26	20	9	26	13	20	35	16	23	7	27	29	...x.	.xxxx	x	.	.
4700 : 	K xxxx.	T ....x	27	21	10	1	14	21	36	16	23	7	27	29	x....	.xxxx	x	x	x
4701 : 	X x.xxx	E x....	28	22	11	2	15	22	37	17	24	8	28	30	x.x..	x..xx	x	.	x
4702 : 	T ....x	N ..xx.	29	23	12	3	16	23	1	18	25	9	29	31	.x.xx	.xx..	x	x	x
4703 : 	W xx..x	+ xx.xx	30	24	13	4	17	24	2	19	26	10	30	32	x..xx	x...x	.	.	.
4704 : 	G .x.xx	+ xx.xx	31	25	14	5	18	25	2	19	26	10	30	32	....x	x...x	x	.	x
4705 : 	3 ...x.	. ..x..	32	26	15	6	19	26	3	20	27	11	31	33	x....	x.xx.	.	x	x
4706 : 	3 ...x.	- xxxxx	33	27	16	7	20	27	3	21	28	12	32	34	x.xxx	.x.x.	x	x	x
4707 : 	N ..xx.	- xxxxx	34	28	17	8	21	28	4	22	29	13	33	35	.xx.x	x.x..	x	x	x
4708 : 	G .x.xx	I .xx..	35	29	18	9	22	29	5	23	30	14	34	36	xxxxx	xx...	.	x	x
4709 : 	M ..xxx	N ..xx.	36	30	19	10	23	30	5	24	31	15	35	37	.x.x.	.x.xx	x	x	x
4710 : 	Y x.x.x	+ xx.xx	37	31	20	11	1	31	6	25	32	16	36	38	x....	xxxx.	x	.	.
4711 : 	A xx...	+ xx.xx	38	1	21	12	2	32	7	25	32	16	36	38	xxx.x	xxxx.	.	x	x
4712 : 	D x..x.	. ..x..	39	2	22	13	3	33	7	26	33	17	37	39	xxxx.	.x...	.	x	x
4713 : 	Q xxx.x	- xxxxx	40	3	23	14	4	34	7	27	34	18	38	40	x....	x..x.	.	x	x
4714 : 	U xxx..	- xxxxx	41	4	24	15	5	35	7	28	35	19	39	41	..x..	..xxx	x	x	x
4715 : 	+ xx.xx	D x..x.	1	5	25	16	6	36	8	29	36	20	40	42	.xxxx	..xx.	x	.	x
4716 : 	S x.x..	I .xx..	2	6	26	17	7	37	9	30	37	21	41	43	.x.x.	x..x.	.	x	x
4717 : 	C .xxx.	E x....	3	7	27	18	8	38	9	31	38	22	42	44	.x..x	x.xxx	.	x	x
4718 : 	M ..xxx	+ xx.xx	4	8	28	19	9	39	9	32	39	23	43	45	x.x.x	.x..x	.	x	x
4719 : 	+ xx.xx	+ xx.xx	5	9	29	20	10	40	9	33	40	24	44	46	xxxx.	xxxx.	.	x	x
4720 : 	H ..x.x	. ..x..	6	10	1	21	11	41	9	34	41	25	45	47	xx...	xx..x	x	x	x
4721 : 	+ xx.xx	- xxxxx	7	11	2	22	12	42	10	35	42	26	46	48	x...x	x.x.x	x	.	.
4722 : 	I .xx..	- xxxxx	8	12	3	23	13	43	11	35	42	26	46	48	..xx.	x.x.x	x	x	x
4723 : 	A xx...	A xx...	9	13	4	24	14	44	12	36	43	27	47	49	..xx.	..xx.	x	.	x
4724 : 	K xxxx.	U xxx..	10	14	5	25	15	45	13	37	44	28	48	50	.xxx.	.xx..	.	x	x
4725 : 	3 ...x.	S x.x..	11	15	6	26	16	46	13	38	45	29	49	51	...xx	x.x.x	x	x	x
4726 : 	E x....	S x.x..	12	16	7	1	17	47	14	39	46	30	50	52	xxx.x	xx..x	x	.	x
4727 : 	I .xx..	T ....x	13	17	8	2	18	48	15	40	47	31	51	53	x.x.x	xx...	.	.	.
4728 : 	3 ...x.	E x....	14	18	9	3	19	49	15	40	47	31	51	53	.x.x.	xx...	.	.	x
4729 : 	/ .....	L .x..x	15	19	10	4	20	50	15	41	1	32	52	54	.x.xx	...x.	x	.	.
4730 : 	C .xxx.	L .x..x	16	20	11	5	21	51	16	41	1	32	52	54	..x.x	...x.	x	x	x
4731 : 	U xxx..	U xxx..	17	21	12	6	22	52	17	42	2	33	53	55	....x	....x	.	.	x
4732 : 	J xx.x.	N ..xx.	18	22	13	7	23	53	17	43	3	34	1	56	x..x.	.xxx.	.	.	x
4733 : 	N ..xx.	G .x.xx	19	23	14	8	1	54	17	1	4	35	2	57	.x...	..x.x	.	.	x
4734 : 	L .x..x	S x.x..	20	24	15	9	2	55	17	2	5	36	3	58	x..xx	.xxx.	x	.	.
4735 : 	W xx..x	T ....x	21	25	16	10	3	56	18	2	5	36	3	58	x.xx.	.xxx.	x	x	x
4736 : 	A xx...	H ..x.x	22	26	17	11	4	57	19	3	6	37	4	59	..x..	xx..x	.	.	x
4737 : 	S x.x..	E x....	23	27	18	12	5	58	19	4	7	38	5	1	..x..	.....	.	.	x
4738 : 	M ..xxx	M ..xxx	24	28	19	13	6	59	19	5	8	39	6	2	xx.xx	xx.xx	.	.	x
4739 : 	K xxxx.	E x....	25	29	20	14	7	60	19	6	9	40	7	3	.x...	..xx.	.	.	.
4740 : 	P .xx.x	N ..xx.	26	30	21	15	8	61	19	6	9	40	7	3	.xx.x	..xx.	x	.	.
4741 : 	R .x.x.	+ xx.xx	27	31	22	16	9	1	20	6	9	40	7	3	x.xxx	..xx.	x	x	x
4742 : 	U xxx..	+ xx.xx	28	1	23	17	10	2	21	7	10	41	8	4	xx.x.	xxx.x	x	x	x
4743 : 	4 .x...	3 ...x.	29	2	24	18	11	3	22	8	11	42	9	5	.xx..	..xx.	x	x	x
4744 : 	X x.xxx	+ xx.xx	30	3	25	19	12	4	23	9	12	43	10	6	x.x.x	xx..x	.	.	.
4745 : 	/ .....	+ xx.xx	31	4	26	20	13	5	23	9	12	43	10	6	...x.	xx..x	x	.	x
4746 : 	F x.xx.	4 .x...	32	5	27	21	14	6	24	10	13	44	11	7	xx...	..xx.	.	x	x
4747 : 	H ..x.x	. ..x..	33	6	28	22	15	7	24	11	14	45	12	8	xxx..	xxx.x	x	x	x
4748 : 	D x..x.	- xxxxx	34	7	29	23	16	8	25	12	15	46	13	9	.xxxx	...x.	x	.	.
4749 : 	C .xxx.	- xxxxx	35	8	1	24	17	9	26	12	15	46	13	9	x..xx	...x.	.	x	x
4750 : 	D x..x.	E x....	36	9	2	25	18	10	26	13	16	47	14	10	.x.xx	.x..x	.	x	x
4751 : 	H ..x.x	I .xx..	37	10	3	26	19	11	26	14	17	48	15	11	xxxx.	x.xxx	x	x	x
4752 : 	+ xx.xx	N ..xx.	38	11	4	1	20	12	27	15	18	49	16	12	x.x.x	.x...	x	.	.
4753 : 	G .x.xx	F x.xx.	39	12	5	2	21	13	28	15	18	49	16	12	x.x.x	.x...	.	x	x
4754 : 	H ..x.x	U xxx..	40	13	6	3	22	14	28	16	19	50	17	13	x..xx	.x.x.	.	x	x
4755 : 	- xxxxx	H ..x.x	41	14	7	4	23	15	28	17	20	51	18	14	.xxx.	x.x..	x	x	x
4756 : 	L .x..x	R .x.x.	1	15	8	5	1	16	29	18	21	1	19	15	..x..	..xxx	x	.	.
4757 : 	V .xxxx	T ....x	2	16	9	6	2	17	30	18	21	1	19	15	.x..x	..xxx	.	x	x
4758 : 	O ...xx	+ xx.xx	3	17	10	7	3	18	30	19	22	2	20	16	...x.	xx.x.	.	x	x
4759 : 	J xx.x.	+ xx.xx	4	18	11	8	4	19	30	20	23	3	21	17	xxx..	xxx.x	.	x	x
4760 : 	U xxx..	. ..x..	5	19	12	9	5	20	30	21	24	4	22	18	xx.x.	...x.	x	x	x
4761 : 	E x....	- xxxxx	6	20	13	10	6	21	31	22	25	5	23	19	x..xx	xxx..	x	.	.
4762 : 	B x..xx	- xxxxx	7	21	14	11	7	22	32	22	25	5	23	19	x....	xxx..	x	x	x
4763 : 	I .xx..	U xxx..	8	22	15	12	8	23	33	23	26	6	24	20	....x	x...x	x	.	x
4764 : 	I .xx..	N ..xx.	9	23	16	13	9	24	34	24	27	7	25	21	.xxxx	..x.x	.	x	x
4765 : 	V .xxxx	D x..x.	10	24	17	14	10	25	34	25	28	8	26	22	..x..	xx..x	x	x	x
4766 : 	W xx..x	+ xx.xx	11	25	18	15	11	26	35	26	29	9	27	23	..x..	..xx.	.	.	x
4767 : 	B x..xx	+ xx.xx	12	26	19	16	12	27	35	27	30	10	28	24	x..xx	xx.xx	x	.	x
4768 : 	+ xx.xx	. ..x..	13	27	20	17	13	28	36	28	31	11	29	25	x..x.	.xx.x	x	x	x
4769 : 	J xx.x.	- xxxxx	14	28	21	18	14	29	37	29	32	12	30	26	.xx..	.x..x	.	.	x
4770 : 	I .xx..	- xxxxx	15	29	22	19	15	30	37	30	33	13	31	27	.xx..	xxxxx	x	.	.
4771 : 	N ..xx.	D x..x.	16	30	23	20	16	31	1	30	33	13	31	27	.x.xx	xxxxx	x	x	x
4772 : 	+ xx.xx	I .xx..	17	31	24	21	17	32	2	31	34	14	32	28	..x.x	x..x.	.	.	.
4773 : 	- xxxxx	E x....	18	1	25	22	18	33	2	31	34	14	32	28	xxx.x	x..x.	.	.	x
4774 : 	E x....	+ xx.xx	19	2	26	23	19	34	2	32	35	15	33	29	.x.x.	....x	.	.	.
4775 : 	L .x..x	+ xx.xx	20	3	27	24	20	35	2	32	35	15	33	29	x..xx	....x	x	.	.
4776 : 	D x..x.	. ..x..	21	4	28	25	21	36	3	32	35	15	33	29	x.xxx	....x	x	x	x
4777 : 	H ..x.x	- xxxxx	22	5	29	26	22	37	4	33	36	16	34	30	.xxxx	x.x.x	.	x	x
4778 : 	H ..x.x	- xxxxx	23	6	1	1	23	38	4	34	37	17	35	31	.x...	x..x.	.	x	x
4779 : 	+ xx.xx	E x....	24	7	2	2	1	39	4	35	38	18	36	32	xx...	x..xx	.	x	x
4780 : 	U xxx..	X x.xxx	25	8	3	3	2	40	4	36	39	19	37	33	..xxx	.xx..	.	x	x
4781 : 	P .xx.x	P .xx.x	26	9	4	4	3	41	4	37	40	20	38	34	.xxx.	.xxx.	x	x	x
4782 : 	H ..x.x	O ...xx	27	10	5	5	4	42	5	38	41	21	39	35	xxx..	xx.x.	x	x	x
4783 : 	/ .....	N ..xx.	28	11	6	6	5	43	6	39	42	22	40	36	x....	x.xx.	x	.	.
4784 : 	L .x..x	A xx...	29	12	7	7	6	44	7	39	42	22	40	36	..xxx	x.xx.	x	x	x
4785 : 	N ..xx.	T ....x	30	13	8	8	7	45	8	40	43	23	41	37	x.x..	x..xx	.	.	x
4786 : 	Y x.x.x	E x....	31	14	9	9	8	46	8	41	44	24	42	38	.x.xx	.xxx.	x	.	x
4787 : 	4 .x...	+ xx.xx	32	15	10	10	9	47	9	42	45	25	43	39	x..xx	.....	x	x	x
4788 : 	L .x..x	+ xx.xx	33	16	11	11	10	48	10	43	46	26	44	40	xxx..	.xxx.	.	.	x
4789 : 	L .x..x	. ..x..	34	17	12	12	11	49	10	1	47	27	45	41	.....	.xx.x	.	.	.
4790 : 	L .x..x	- xxxxx	35	18	13	13	12	50	10	1	47	27	45	41	xx.xx	.xx.x	x	.	x
4791 : 	B x..xx	- xxxxx	36	19	14	14	13	51	11	2	1	28	46	42	.x...	..x..	x	x	x
4792 : 	L .x..x	V .xxxx	37	20	15	15	14	52	12	3	2	29	47	43	x....	x.xx.	.	.	.
4793 : 	O ...xx	O ...xx	38	21	16	16	15	53	12	3	2	29	47	43	x.xx.	x.xx.	.	.	x
4794 : 	S x.x..	R .x.x.	39	22	17	17	16	54	12	4	3	30	48	44	x.xxx	.x..x	.	.	x
4795 : 	A xx...	S x.x..	40	23	18	18	17	55	12	5	4	31	49	45	xxx.x	x...x	x	.	x
4796 : 	4 .x...	T ....x	41	24	19	19	18	56	13	6	5	32	50	46	....x	.x...	x	x	x
4797 : 	G .x.xx	E x....	1	25	20	20	19	57	14	7	6	33	51	47	...x.	xx..x	.	.	x
4798 : 	G .x.xx	L .x..x	2	26	21	21	20	58	14	8	7	34	52	48	..x.x	..xxx	.	.	x
4799 : 	E x....	L .x..x	3	27	22	22	21	59	14	9	8	35	53	49	..x.x	xxx..	.	.	x
4800 : 	U xxx..	T ....x	4	28	23	23	22	60	14	10	9	36	1	50	xx.xx	..xx.	.	.	x
4801 : 	O ...xx	. ..x..	5	29	24	24	23	61	14	11	10	37	2	51	xxxx.	xx..x	x	.	.
4802 : 	U xxx..	+ xx.xx	6	30	25	25	1	1	15	11	10	37	2	51	xxxx.	xx..x	x	.	.
4803 : 	Z x...x	+ xx.xx	7	31	26	26	2	2	16	11	10	37	2	51	x..xx	xx..x	x	x	x
4804 : 	L .x..x	3 ...x.	8	1	27	1	3	3	17	12	11	38	3	52	.x...	...xx	x	.	x
4805 : 	- xxxxx	+ xx.xx	9	2	28	2	4	4	18	13	12	39	4	53	.xx..	.x...	.	x	x
4806 : 	L .x..x	+ xx.xx	10	3	29	3	5	5	18	14	13	40	5	54	..xx.	x.x..	x	x	x
4807 : 	. ..x..	4 .x...	11	4	1	4	6	6	19	15	14	41	6	55	...xx	.xxxx	.	.	x
4808 : 	J xx.x.	. ..x..	12	5	2	5	7	7	19	16	15	42	7	56	xx...	..xx.	x	.	x
4809 : 	+ xx.xx	- xxxxx	13	6	3	6	8	8	20	17	16	43	8	57	xxx.x	xx..x	x	x	x
4810 : 	F x.xx.	- xxxxx	14	7	4	7	9	9	21	18	17	44	9	58	.xxxx	..xx.	.	x	x
4811 : 	F x.xx.	V .xxxx	15	8	5	8	10	10	21	19	18	45	10	59	..x..	xxx.x	.	x	x
4812 : 	/ .....	E x....	16	9	6	9	11	11	21	20	19	46	11	1	.x.x.	xx.x.	x	x	x
4813 : 	. ..x..	R .x.x.	17	10	7	10	12	12	22	21	20	47	12	2	.xxxx	....x	x	x	x
4814 : 	O ...xx	T ....x	18	11	8	11	13	13	23	22	21	48	13	3	x.x..	x.xx.	.	.	.
4815 : 	J xx.x.	I .xx..	19	12	9	12	14	14	23	22	21	48	13	3	.....	x.xx.	.	.	x
4816 : 	+ xx.xx	E x....	20	13	10	13	15	15	23	23	22	49	14	4	x..x.	xx..x	x	.	x
4817 : 	T ....x	F x.xx.	21	14	11	14	16	16	24	24	23	50	15	5	xxx.x	.x.x.	x	x	x
4818 : 	. ..x..	E x....	22	15	12	15	17	17	25	25	24	51	16	6	....x	x.x.x	.	.	.
4819 : 	A xx...	N ..xx.	23	16	13	16	18	18	25	25	24	51	16	6	.x.xx	x.x.x	.	.	x
4820 : 	C .xxx.	D x..x.	24	17	14	17	19	19	25	26	25	1	17	7	x..x.	.xxx.	.	.	.
4821 : 	X x.xxx	E x....	25	18	15	18	20	20	25	26	25	1	17	7	.x..x	.xxx.	x	.	x
4822 : 	M ..xxx	+ xx.xx	26	19	16	19	21	21	26	27	26	2	18	8	.xx.x	x...x	x	x	x
4823 : 	R .x.x.	+ xx.xx	27	20	17	20	22	22	27	28	27	3	19	9	x.xxx	..xx.	x	.	.
4824 : 	F x.xx.	. ..x..	28	21	18	21	23	23	28	28	27	3	19	9	x.x..	..xx.	x	x	x
4825 : 	S x.x..	- xxxxx	29	22	19	22	1	24	29	29	28	4	20	10	.....	.x.xx	.	.	x
4826 : 	Z x...x	- xxxxx	30	23	20	23	2	25	29	30	29	5	21	11	xx.xx	x.x.x	x	.	x
4827 : 	E x....	I .xx..	31	24	21	24	3	26	30	31	30	6	22	12	..xx.	xx.x.	.	x	x
